0.1,39.99509699,40.1286822
0.14,39.99313579,40.1286822
0.19,39.99068428,40.1286822
0.27,39.98676188,40.1286822
0.37,39.98185887,40.1286822
0.52,39.97450436,40.1286822
0.72,39.96469834,40.1286822
1,39.95096991,40.1286822
1.4,39.93135788,40.1286822
1.9,39.90684284,39.93493685
2.7,39.86761877,39.37291098
3.7,39.81858868,38.9444789
5.2,39.74504355,38.12637914
7.2,39.64698338,36.67049019
10,39.50969914,35.04937811
14,39.3135788,32.7264639
19,39.06842837,30.71306067
27,38.67618768,27.82818283
37,38.18588682,25.41670421
52,37.45043553,22.87923948
72,36.46983381,20.38046475
100,35.09699141,18.54505728
140,33.13578797,16.2149459
190,30.68428367,10.95512685
270,26.76187679,7.71781426
370,21.8588682,6.503857453
520,14.50435531,3.154035707
720,4.69833812,0.823924325
1000,-9.030085945,0.1286822
